"","Cmean","pval","I","pval.1","Lambda","pval.2","K","pval.3","K.star","pval.4"
"2",0.850522940787935,0.001,0.530524426070244,0.001,1.01820209713382,0.001,0.238159583255478,0.001,0.953600355420461,0.001
"3",0.637381846795571,0.001,0.356276594750152,0.001,1.0015507195017,0.001,0.129789752524937,0.001,0.488090922763895,0.001
"4",0.933184953105894,0.001,0.446914028174712,0.001,1.00376305488167,0.001,3.93330161684103,0.001,3.29236107520957,0.001
"5",0.689964967911465,0.001,0.448383320378596,0.001,1.00205715193446,0.001,0.28809561225329,0.001,0.59871720631436,0.001
"6",0.875632125462417,0.001,0.450148777310091,0.001,1.00001280553944,0.001,1.46191239436724,0.001,1.43488803834905,0.001
"7",0.694095339995592,0.001,0.245968821118598,0.008,1.01055458846057,0.001,2.7191346806319,0.001,1.02340241714537,0.001
"8",0.74577529874155,0.001,0.509708166989985,0.001,1.00091863758951,0.001,0.273234064235106,0.001,0.683489387566493,0.001
"9",0.697109466189707,0.001,0.480529118334,0.001,0.999991998490321,0.001,0.236288657775154,0.001,0.605763751701087,0.001
"10",0.558460641374293,0.001,0.255538966062243,0.001,1.01959038106651,0.001,0.0877545751297178,0.001,0.305417408573575,0.001
"11",0.823044884792812,0.001,0.503786507692266,0.001,1.00001628184209,0.001,0.341086025871721,0.001,0.821764519697715,0.001
"12",0.874349353903138,0.001,0.513400758074544,0.001,1.00223567616155,0.001,1.26644271905774,0.001,1.28980391371779,0.001
"13",0.857264486822618,0.001,0.48521735009169,0.001,1.00004126539044,0.001,0.326387327620972,0.001,1.12900121814873,0.001
"14",0.745858338866487,0.001,0.273213832153301,0.002,1.01430321404239,0.001,0.830488269354662,0.001,0.868823656828874,0.001
"15",0.566575544691876,0.001,0.41788118884144,0.001,1.00598497672981,0.001,0.083688840579275,0.001,0.355224747707928,0.001
"16",0.711467382152221,0.001,0.396937569028247,0.001,1.00894153710696,0.001,0.418792501489865,0.001,1.07373649176713,0.001
"17",0.638109088318835,0.001,0.339323179868844,0.001,1.00907572070584,0.001,0.291617475101116,0.001,0.517765462887828,0.001
"18",0.795894214005941,0.001,0.46456494019289,0.001,1.00329832989533,0.001,0.213457328508996,0.001,0.719490879499766,0.001
"19",0.668166336903625,0.001,0.320544879031491,0.001,1.00001209746285,0.001,0.39726743514008,0.001,0.579428734819999,0.001
"20",0.754370879457854,0.001,0.318425399157376,0.001,1.00621043506096,0.001,1.84811181524525,0.001,0.99591593963533,0.001
"21",0.76046007042779,0.001,0.485796227347854,0.001,0.999998703078551,0.001,0.581757637545895,0.001,1.08570632824103,0.001
"22",0.586314386992766,0.001,0.400224388006649,0.001,1.00783678964915,0.001,0.390121934190211,0.001,0.606681109752806,0.001
"23",0.825951577108902,0.001,0.623290709317451,0.001,1.00159596621207,0.001,0.197502369882688,0.001,0.754561645396563,0.001
